ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS
2208	elongated calabash (for drawing water)	Ben_Tey	jòŋkóró	dʒ ò ŋ k ó r ó
2209	elongated calabash (for drawing water)	Nanga	kɔ̀sìjòŋgórô	k ɔ̀ s ì dʒ ò ŋ ɡ ó r ô
2210	elongated calabash (for drawing water)	Jamsay_Douentza	jòŋkóró	dʒ ò ŋ k ó r ó
2211	elongated calabash (for drawing water)	Perge_Tegu	jòŋkóró	dʒ ò ŋ k ó r ó
2212	elongated calabash (for drawing water)	Tommo_So	kɔ̀rɔ̀ pòmbòròý	k ɔ̀ r ɔ̀ # p ò m b ò r ò j́
2213	elongated calabash (for drawing water)	Yanda_Dom	cɛ́mɛ̀	tʃ ɛ́ m ɛ̀
2214	elongated calabash (for drawing water)	Najamba	kɔ̀rìyɔ̀ tɛ́ŋɔ̀:	k ɔ̀ r ì j ɔ̀ # t ɛ́ ŋ ɔ̀ː
2215	elongated calabash (for drawing water)	Mombo	kɔ́mdɛ́gɛ́	k ɔ́ m d ɛ́ ɡ ɛ́
2216	elongated calabash (for drawing water)	Mombo	kɔ́ndɛ́gɛ́	k ɔ́ n d ɛ́ ɡ ɛ́
900	eye	Toro_Tegu	jìró	dʒ ì r ó
901	eye	Toro_Tegu	gìró	ɡ ì r ó
902	eye	Bangime	sííbɛ́ɛ̀	s íː b ɛ̂ː
903	eye	Sangha_So	gìrí	ɡ ì r í
904	eye	Sangha_So	gìrú	ɡ ì r ú
905	eye	Ben_Tey	jìré	dʒ ì r é
906	eye	Bankan_Tey	gìré	ɡ ì r é
907	eye	Nanga	gìré	ɡ ì r é
908	eye	Jamsay_Douentza	jìré	dʒ ì r é
909	eye	Perge_Tegu	gìré	ɡ ì r é
910	eye	Gourou	gìré	ɡ ì r é
911	eye	Jamsay_Mondoro	jìré	dʒ ì r é
912	eye	Togo_Kan	gìré	ɡ ì r é
913	eye	Yorno_So	gìrǐ:	ɡ ì r ǐː
914	eye	Tomo_Kan_Segue	jìrí:ⁿ	dʒ ì r íːⁿ
915	eye	Tomo_Kan_Diangassagou	jìrì:ⁿ	dʒ ì r ìːⁿ
916	eye	Tommo_So	gìré	ɡ ì r é
917	eye	Dogul_Dom	gìró	ɡ ì r ó
918	eye	Tebul_Ure	gìré	ɡ ì r é
919	eye	Yanda_Dom	gìdíyè	ɡ ì d í j è
920	eye	Yanda_Dom	gìdè	ɡ ì d è
921	eye	Najamba	gìró	ɡ ì r ó
922	eye	Najamba	gìré	ɡ ì r é
923	eye	Tiranige	jíró	dʒ í r ó
924	eye	Mombo	gírè	ɡ í r è
925	eye	Ampari	gìdó	ɡ ì d ó
926	eye	Bunoge	gírésè	ɡ í r é s è
927	eye	Penange	gìrè	ɡ ì r è
4110	fall	Toro_Tegu	lǔw	l ǔ w
4111	fall	Toro_Tegu	lùwó	l ù w ó
4112	fall	Bangime	tíbírí	t í b í r í
4113	fall	Sangha_So	nùmú	n ù m ú
4114	fall	Ben_Tey	yàɣá	j à ɣ á
4115	fall	Bankan_Tey	yǎ:	j ǎː
4116	fall	Nanga	yɛ̀gɛ́	j ɛ̀ ɡ ɛ́
4117	fall	Jamsay_Douentza	nùmó	n ù m ó
4118	fall	Perge_Tegu	nùmbɔ́	n ù m b ɔ́
4119	fall	Gourou	nùmó	n ù m ó
4120	fall	Jamsay_Mondoro	nùmó	n ù m ó
4121	fall	Togo_Kan	bàgá	b à ɡ á
4122	fall	Yorno_So	nùmɔ́	n ù m ɔ́
4123	fall	Yorno_So	nùmú	n ù m ú
4124	fall	Tommo_So	nùmbó	n ù m b ó
4125	fall	Dogul_Dom	yɛ̀gɛ́	j ɛ̀ ɡ ɛ́
4126	fall	Yanda_Dom	pílé	p í l é
4127	fall	Yanda_Dom	pílélì	p í l é l ì
4128	fall	Najamba	dɛ̀ŋɛ́	d ɛ̀ ŋ ɛ́
4129	fall	Tiranige	dúmbɔ́	d ú m b ɔ́
4130	fall	Mombo	yɛ́gɛ́	j ɛ́ ɡ ɛ́
4131	fall	Bunoge	túbbɛ̀	t ú b b ɛ̀
4132	fall	Penange	tíbɛ́	t í b ɛ́
615	female breast	Toro_Tegu	írù	í r ù
616	female breast	Bangime	súɥɛ̀	s ú ɥ ɛ̀
617	female breast	Sangha_So	írú	í r ú
618	female breast	Ben_Tey	írù	í r ù
619	female breast	Bankan_Tey	úrù	ú r ù
620	female breast	Nanga	úrî	ú r î
621	female breast	Jamsay_Douentza	írù	í r ù
622	female breast	Perge_Tegu	ɛ̂m	ɛ̂ m
623	female breast	Gourou	írù	í r ù
624	female breast	Togo_Kan	írí	í r í
625	female breast	Yorno_So	írù	í r ù
626	female breast	Tomo_Kan_Segue	ʔìrí	ʔ ì r í
627	female breast	Tomo_Kan_Diangassagou	ìrí:	ì r íː
628	female breast	Tommo_So	írú	í r ú
629	female breast	Dogul_Dom	ɲ́jù	ɲ́ dʒ ù
630	female breast	Tebul_Ure	ɛ́mnɛ́	ɛ́ m n ɛ́
631	female breast	Yanda_Dom	ɛ́mɛ́	ɛ́ m ɛ́
632	female breast	Najamba	ónjù:	ó n dʒ ùː
633	female breast	Najamba	ónjì:	ó n dʒ ìː
634	female breast	Tiranige	ùnjìgè	ù n dʒ ì ɡ è
635	female breast	Mombo	ógyé	ó ɡ j é
636	female breast	Ampari	èsè	è s è
637	female breast	Bunoge	ʔójjè	ʔ ó dʒ dʒ è
638	female breast	Penange	éjjé	é dʒ dʒ é
788	finger	Toro_Tegu	lɔ̀	l ɔ̀
789	finger	Bangime	n nìì kʷéɛ̀	n # n ìː # kʷ é ɛ̀
790	finger	Sangha_So	nɔ̀ɔ̀ úrⁿú	n ɔ̀ː # ú rⁿ ú
791	finger	Ben_Tey	nà:sî:ⁿ	n àː s îːⁿ
792	finger	Bankan_Tey	nà:sìrî:	n àː s ì r îː
793	finger	Nanga	làsìrî	l à s ì r î
794	finger	Jamsay_Douentza	nùmòî:ⁿ	n ù m ò îːⁿ
795	finger	Perge_Tegu	nùwⁿòšî:ⁿ	n ù wⁿ ò ʃ îːⁿ
796	finger	Gourou	nùmò î:ⁿ	n ù m ò # îːⁿ
797	finger	Togo_Kan	nùmɔ̀í:ⁿ	n ù m ɔ̀ íːⁿ
798	finger	Yorno_So	nòyⁿsǎy	n ò jⁿ s ǎ j
799	finger	Tomo_Kan_Segue	nùmɛ̀ⁿʔí:ⁿ	n ù m ɛ̀ⁿ ʔ íːⁿ
800	finger	Tomo_Kan_Diangassagou	nùmèʔí:ⁿ	n ù m è ʔ íːⁿ
801	finger	Tommo_So	nùmɔ̀ sǎy	n ù m ɔ̀ # s ǎ j
802	finger	Dogul_Dom	nùmɔ̀ sáígù	n ù m ɔ̀ # s á í ɡ ù
803	finger	Tebul_Ure	nùmà:íyɛ́	n ù m àː í j ɛ́
804	finger	Yanda_Dom	nùmàé:	n ù m à éː
805	finger	Yanda_Dom	nùmàyé	n ù m à j é
806	finger	Najamba	nùmàsɛ́ndɔ̀:	n ù m à s ɛ́ n d ɔ̀ː
807	finger	Najamba	sɛ́ndɛ̀:	s ɛ́ n d ɛ̀ː
808	finger	Tiranige	nùmá sèŋgé	n ù m á # s è ŋ ɡ é
809	finger	Mombo	nɛ̀: sí:	n ɛ̀ː # s íː
810	finger	Bunoge	nùmɛ́sè	n ù m ɛ́ s è
811	finger	Penange	nɛ̀:sé	n ɛ̀ː s é
1733	fire	Toro_Tegu	núwⁿɔ́	n ú wⁿ ɔ́
1734	fire	Bangime	bíréɛ̀	b í r é ɛ̀
1735	fire	Sangha_So	jàwⁿú	dʒ à wⁿ ú
1736	fire	Ben_Tey	go᷈:	ɡ o᷈ː
1737	fire	Bankan_Tey	go᷈:	ɡ o᷈ː
1738	fire	Nanga	go᷈:	ɡ o᷈ː
1739	fire	Jamsay_Douentza	núwⁿó	n ú wⁿ ó
1740	fire	Jamsay_Douentza	núwⁿɔ́	n ú wⁿ ɔ́
1741	fire	Perge_Tegu	núwⁿó	n ú wⁿ ó
1742	fire	Gourou	núwⁿó	n ú wⁿ ó
1743	fire	Jamsay_Mondoro	núwⁿó	n ú wⁿ ó
1744	fire	Togo_Kan	ɲɛ́:	ɲ ɛ́ː
1745	fire	Yorno_So	yǎm	j ǎ m
1746	fire	Tomo_Kan_Segue	ɲá:	ɲ áː
1747	fire	Tommo_So	ɲǎm	ɲ ǎ m
1748	fire	Dogul_Dom	gógó	ɡ ó ɡ ó
1749	fire	Tebul_Ure	gǒ:	ɡ ǒː
1750	fire	Yanda_Dom	gòlò	ɡ ò l ò
1751	fire	Najamba	gólò	ɡ ó l ò
1752	fire	Najamba	gólè	ɡ ó l è
1753	fire	Tiranige	jíyé	dʒ í j é
1754	fire	Mombo	génì	ɡ é n ì
1755	fire	Ampari	gɛ̀nɛ́	ɡ ɛ̀ n ɛ́
1756	fire	Bunoge	génì	ɡ é n ì
1757	fire	Penange	gènì	ɡ è n ì
1758	fire	Penange	gèn	ɡ è n
1759	firewood	Toro_Tegu	tìrⁿú	t ì rⁿ ú
1760	firewood	Bangime	síjɛ̀	s í dʒ ɛ̀
1761	firewood	Sangha_So	tírⁿú	t í rⁿ ú
1762	firewood	Ben_Tey	tìrⁿú	t ì rⁿ ú
1763	firewood	Ben_Tey	tìrⁿí	t ì rⁿ í
1764	firewood	Bankan_Tey	tǐn	t ǐ n
1765	firewood	Nanga	tìrⁿí	t ì rⁿ í
1766	firewood	Jamsay_Douentza	tǐn	t ǐ n
1767	firewood	Jamsay_Douentza	tìn ɲà:sìrú	t ì n # ɲ àː s ì r ú
1768	firewood	Perge_Tegu	tìrⁿí	t ì rⁿ í
1769	firewood	Togo_Kan	tǐⁿ	t ǐⁿ
1770	firewood	Yorno_So	tǐn	t ǐ n
1771	firewood	Tomo_Kan_Segue	cúⁿ	tʃ úⁿ
1772	firewood	Tommo_So	tínú	t í n ú
1773	firewood	Dogul_Dom	tééŋ	t éː ŋ
1774	firewood	Tebul_Ure	tìnɛ̌:	t ì n ɛ̌ː
1775	firewood	Yanda_Dom	té:	t éː
1776	firewood	Najamba	té:ŋgó	t éː ŋ ɡ ó
1777	firewood	Najamba	té:	t éː
1778	firewood	Tiranige	tè:ŋgè	t èː ŋ ɡ è
1779	firewood	Mombo	té:ŋgé	t éː ŋ ɡ é
1780	firewood	Bunoge	tè:ŋgè	t èː ŋ ɡ è
1781	firewood	Penange	tè:ŋgè	t èː ŋ ɡ è
3632	five	Toro_Tegu	nǔ:y	n ǔː j
3633	five	Bangime	núndì	n ú n d ì
3634	five	Sangha_So	nùmɔ́rⁿɔ́	n ù m ɔ́ rⁿ ɔ́
3635	five	Ben_Tey	nùmǔyⁿ	n ù m ǔ jⁿ
3636	five	Bankan_Tey	nùmmǔyⁿ	n ù m m ǔ jⁿ
3637	five	Nanga	nìmǐ:	n ì m ǐː
3638	five	Jamsay_Douentza	nǔ:yⁿ	n ǔː jⁿ
3639	five	Perge_Tegu	nùmǐ:	n ù m ǐː
3640	five	Gourou	nǔ:yⁿ	n ǔː jⁿ
3641	five	Jamsay_Mondoro	nǔ:yⁿ	n ǔː jⁿ
3642	five	Togo_Kan	núnɛ́:	n ú n ɛ́ː
3643	five	Yorno_So	nùmɔ́rⁿɔ́	n ù m ɔ́ rⁿ ɔ́
3644	five	Tommo_So	ǹnɔ́	ǹ n ɔ́
3645	five	Dogul_Dom	ǹnó	ǹ n ó
3646	five	Tebul_Ure	nǔm	n ǔ m
3647	five	Yanda_Dom	nûm	n û m
3648	five	Yanda_Dom	yènûm	j è n û m
3649	five	Najamba	nùmî:	n ù m îː
3650	five	Tiranige	nú:	n úː
3651	five	Mombo	nú:mò	n úː m ò
3652	five	Ampari	númú	n ú m ú
3653	five	Bunoge	nɔ́:mɔ̀	n ɔ́ː m ɔ̀
3654	five	Penange	nɔ̀:m	n ɔ̀ː m
3655	five	Penange	gè nɔ́:m	ɡ è # n ɔ́ː m
1462	flower (of tree or herb)	Toro_Tegu	pùró	p ù r ó
1463	flower (of tree or herb)	Bangime	tʷíìⁿ	tʷ îːⁿ
1464	flower (of tree or herb)	Sangha_So	pújó	p ú dʒ ó
1465	flower (of tree or herb)	Sangha_So	pújé	p ú dʒ é
1466	flower (of tree or herb)	Ben_Tey	pùrⁿǔy	p ù rⁿ ǔ j
1467	flower (of tree or herb)	Ben_Tey	pùrⁿǐ:	p ù rⁿ ǐː
1468	flower (of tree or herb)	Bankan_Tey	pùrⁿó	p ù rⁿ ó
1469	flower (of tree or herb)	Nanga	pùrⁿó	p ù rⁿ ó
1470	flower (of tree or herb)	Jamsay_Douentza	pùrⁿó	p ù rⁿ ó
1471	flower (of tree or herb)	Perge_Tegu	pùrⁿó	p ù rⁿ ó
1472	flower (of tree or herb)	Gourou	pùrⁿó	p ù rⁿ ó
1473	flower (of tree or herb)	Togo_Kan	pìyé	p ì j é
1474	flower (of tree or herb)	Yorno_So	pǔy	p ǔ j
1475	flower (of tree or herb)	Tomo_Kan_Segue	hʷùjé	hʷ ù dʒ é
1476	flower (of tree or herb)	Tommo_So	púyó	p ú j ó
1477	flower (of tree or herb)	Dogul_Dom	púnú	p ú n ú
1478	flower (of tree or herb)	Tebul_Ure	pùrⁿó	p ù rⁿ ó
1479	flower (of tree or herb)	Yanda_Dom	pùn	p ù n
1480	flower (of tree or herb)	Najamba	pùnɛ̌ngó	p ù n ɛ̌ n ɡ ó
1481	flower (of tree or herb)	Najamba	pùnɛ̌n	p ù n ɛ̌ n
1482	flower (of tree or herb)	Tiranige	pùnì	p ù n ì
1483	flower (of tree or herb)	Mombo	púlú	p ú l ú
1484	flower (of tree or herb)	Bunoge	púlò	p ú l ò
1485	flower (of tree or herb)	Penange	púló	p ú l ó
1917	fonio (cultivated grain, Digitaria exilis)	Toro_Tegu	sɛ́rɛ́mbɛ̀	s ɛ́ r ɛ́ m b ɛ̀
1918	fonio (cultivated grain, Digitaria exilis)	Bangime	ɡànʤà	ɡ à n dʒ à
1919	fonio (cultivated grain, Digitaria exilis)	Ben_Tey	pɔ̌:yⁿ	p ɔ̌ː jⁿ
1920	fonio (cultivated grain, Digitaria exilis)	Bankan_Tey	pɔ̌:ⁿ	p ɔ̌ːⁿ
1921	fonio (cultivated grain, Digitaria exilis)	Nanga	pɔ̌:ⁿ	p ɔ̌ːⁿ
1922	fonio (cultivated grain, Digitaria exilis)	Jamsay_Douentza	pɔ̀ŋɔ́	p ɔ̀ ŋ ɔ́
1923	fonio (cultivated grain, Digitaria exilis)	Perge_Tegu	pɔ̌:ⁿ	p ɔ̌ːⁿ
1924	fonio (cultivated grain, Digitaria exilis)	Gourou	pɔ̀ŋɔ́	p ɔ̀ ŋ ɔ́
1925	fonio (cultivated grain, Digitaria exilis)	Togo_Kan	pɔ̀ŋɔ́	p ɔ̀ ŋ ɔ́
1926	fonio (cultivated grain, Digitaria exilis)	Yorno_So	pɔ̌:ⁿ	p ɔ̌ːⁿ
1927	fonio (cultivated grain, Digitaria exilis)	Tomo_Kan_Segue	fɔ́ʔⁿɔ́	f ɔ́ ʔ ɔ́
1928	fonio (cultivated grain, Digitaria exilis)	Tommo_So	pɔ̀ɔ́ⁿ	p ɔ̌ːⁿ
1929	fonio (cultivated grain, Digitaria exilis)	Tebul_Ure	pɔ̌:ⁿ	p ɔ̌ːⁿ
1930	fonio (cultivated grain, Digitaria exilis)	Yanda_Dom	pɔ̀:ⁿ	p ɔ̀ːⁿ
1931	fonio (cultivated grain, Digitaria exilis)	Najamba	pɔ̀ŋɛ́ŋgó	p ɔ̀ ŋ ɛ́ ŋ ɡ ó
1932	fonio (cultivated grain, Digitaria exilis)	Najamba	pɔ̀ŋɛ́	p ɔ̀ ŋ ɛ́
1933	fonio (cultivated grain, Digitaria exilis)	Tiranige	pɔ́:ŋgé	p ɔ́ː ŋ ɡ é
1934	fonio (cultivated grain, Digitaria exilis)	Mombo	pɔ̂:ⁿ	p ɔ̂ːⁿ
1935	fonio (cultivated grain, Digitaria exilis)	Bunoge	pɔ́:ŋgè	p ɔ́ː ŋ ɡ è
1936	fonio (cultivated grain, Digitaria exilis)	Penange	pɔ́:ŋgè	p ɔ́ː ŋ ɡ è
3608	four	Toro_Tegu	nǎy	n ǎ j
3609	four	Bangime	n níjɛ̀	n # n í dʒ ɛ̀
3610	four	Sangha_So	nǎj	n ǎ dʒ
3611	four	Ben_Tey	nǐ:yⁿ	n ǐː jⁿ
3612	four	Bankan_Tey	nìŋŋěyⁿ	n ì ŋ ŋ ě jⁿ
3613	four	Nanga	nɔ̌yⁿ	n ɔ̌ jⁿ
3614	four	Jamsay_Douentza	nǎyⁿ	n ǎ jⁿ
3615	four	Perge_Tegu	nǎyⁿ	n ǎ jⁿ
3616	four	Gourou	nǎyⁿ	n ǎ jⁿ
3617	four	Togo_Kan	nǎyⁿ	n ǎ jⁿ
3618	four	Yorno_So	nǎyⁿ	n ǎ jⁿ
3619	four	Tommo_So	nǎy	n ǎ j
3620	four	Dogul_Dom	kɛ́ɛ́sɔ̀	k ɛ́ː s ɔ̀
3621	four	Tebul_Ure	kɛ́dɛ́	k ɛ́ d ɛ́
3622	four	Yanda_Dom	cɛ́zɔ́	tʃ ɛ́ z ɔ́
3623	four	Yanda_Dom	yècɛ́zɔ́	j è tʃ ɛ́ z ɔ́
3624	four	Najamba	kɛ́:jɛ̀y	k ɛ́ː dʒ ɛ̀ j
3625	four	Tiranige	cɛ̀:jɔ̀	tʃ ɛ̀ː dʒ ɔ̀
3626	four	Mombo	kɛ́:jɔ́	k ɛ́ː dʒ ɔ́
3627	four	Ampari	ní:	n íː
3628	four	Bunoge	nê:wⁿ	n êː wⁿ
3629	four	Penange	kɛ̀jɔ̀	k ɛ̀ dʒ ɔ̀
3630	four	Penange	kɛ́:jɔ́	k ɛ́ː dʒ ɔ́
3631	four	Penange	gè kɛ̀jɔ́	ɡ è # k ɛ̀ dʒ ɔ́
1486	fruit (of plant)	Toro_Tegu	ìrⁿú	ì rⁿ ú
1487	fruit (of plant)	Toro_Tegu	ìmú	ì m ú
1488	fruit (of plant)	Bangime	dʷáá m bìjɛ́	dʷ áː # m # b ì dʒ ɛ́
1489	fruit (of plant)	Sangha_So	íí	íː
1490	fruit (of plant)	Ben_Tey	yî:	j îː
1491	fruit (of plant)	Bankan_Tey	yî:	j îː
1492	fruit (of plant)	Nanga	nàrⁿá	n à rⁿ á
1493	fruit (of plant)	Jamsay_Douentza	î:ⁿ	îːⁿ
1494	fruit (of plant)	Perge_Tegu	î:ⁿ	îːⁿ
1495	fruit (of plant)	Togo_Kan	tìmɛ̀í:ⁿ	t ì m ɛ̀ íːⁿ
1496	fruit (of plant)	Yorno_So	î:	îː
1497	fruit (of plant)	Tomo_Kan_Segue	ʔí:ⁿ	ʔ íːⁿ
1498	fruit (of plant)	Tommo_So	íí	íː
1499	fruit (of plant)	Dogul_Dom	kíŋìnɔ̀ égù	k í ŋ ì n ɔ̀ # é ɡ ù
1500	fruit (of plant)	Tebul_Ure	íyɛ́	í j ɛ́
1501	fruit (of plant)	Yanda_Dom	é:	éː
1502	fruit (of plant)	Najamba	ɔ̀mɔ̂:	ɔ̀ m ɔ̂ː
1503	fruit (of plant)	Najamba	ɔ̀mɛ̂:	ɔ̀ m ɛ̂ː
1504	fruit (of plant)	Tiranige	bé:	b éː
1505	fruit (of plant)	Tiranige	bégé	b é ɡ é
1506	fruit (of plant)	Tiranige	tílŋgɔ́ bě:	t í l ŋ ɡ ɔ́ # b ěː
1507	fruit (of plant)	Tiranige	bègé	b è ɡ é
1508	fruit (of plant)	Mombo	wê:	w êː
1509	fruit (of plant)	Bunoge	bè	b è
2083	garlic	Toro_Tegu	lǎy	l ǎ j
2084	garlic	Toro_Tegu	hàrtûm	h à r t û m
2085	garlic	Bangime	tùmɛ́ɛ́	t ù m ɛ́ː
2086	garlic	Sangha_So	láj	l á dʒ
2087	garlic	Ben_Tey	áltúmɛ̀	á l t ú m ɛ̀
2088	garlic	Ben_Tey	lǎy	l ǎ j
2089	garlic	Bankan_Tey	lây	l â j
2090	garlic	Bankan_Tey	hártùm	h á r t ù m
2091	garlic	Nanga	gà:ⁿ lǎỳ	ɡ àːⁿ # l ǎ j̀
2092	garlic	Jamsay_Douentza	lǎy	l ǎ j
2093	garlic	Perge_Tegu	àwsàgâw	à w s à ɡ â w
2094	garlic	Togo_Kan	lǎy	l ǎ j
2095	garlic	Yorno_So	lǎy	l ǎ j
2096	garlic	Tommo_So	láy	l á j
2097	garlic	Tommo_So	túmèl	t ú m è l
2098	garlic	Dogul_Dom	túmèl	t ú m è l
2099	garlic	Yanda_Dom	lǎy	l ǎ j
2100	garlic	Najamba	túmɛ̀	t ú m ɛ̀
2101	garlic	Mombo	túmè	t ú m è
3333	give	Toro_Tegu	ów	ó w
3334	give	Toro_Tegu	ów	ó w
3335	give	Bangime	n ɲáẁ	n # ɲ á ẁ
3336	give	Sangha_So	óbú	ó b ú
3337	give	Ben_Tey	ní	n í
3338	give	Bankan_Tey	ní	n í
3339	give	Nanga	ńdí	ń d í
3340	give	Jamsay_Douentza	ó:	óː
3341	give	Perge_Tegu	ó:	óː
3342	give	Gourou	ó:	óː
3343	give	Jamsay_Mondoro	ó:	óː
3344	give	Togo_Kan	ó	ó
3345	give	Yorno_So	óbó	ó b ó
3346	give	Yorno_So	óbú	ó b ú
3347	give	Tommo_So	óbó	ó b ó
3348	give	Dogul_Dom	ǹdɛ́	ǹ d ɛ́
3349	give	Tebul_Ure	ńdì	ń d ì
3350	give	Yanda_Dom	ńdɛ́	ń d ɛ́
3351	give	Yanda_Dom	ǹdàlí	ǹ d à l í
3352	give	Najamba	ǹdɛ́	ǹ d ɛ́
3353	give	Najamba	ǹdírɛ́	ǹ d í r ɛ́
3354	give	Tiranige	ndó	n d ó
3355	give	Mombo	ńdɛ́	ń d ɛ́
3356	give	Ampari	táwò	t á w ò
3357	give	Bunoge	tábè	t á b è
3358	give	Penange	tábé	t á b é
2704	go up, rise	Toro_Tegu	ùnú	ù n ú
2705	go up, rise	Toro_Tegu	ùnɔ́	ù n ɔ́
2706	go up, rise	Bangime	ɥìɛ̀	ɥ ì ɛ̀
2707	go up, rise	Ben_Tey	ùrɔ́	ù r ɔ́
2708	go up, rise	Bankan_Tey	ùrá	ù r á
2709	go up, rise	Nanga	ǹdɛ́	ǹ d ɛ́
2710	go up, rise	Jamsay_Douentza	ùrɔ́	ù r ɔ́
2711	go up, rise	Perge_Tegu	ùlɔ́	ù l ɔ́
2712	go up, rise	Gourou	ùrɔ́	ù r ɔ́
2713	go up, rise	Jamsay_Mondoro	ùrɔ́	ù r ɔ́
2714	go up, rise	Togo_Kan	dɔ̀wɔ́	d ɔ̀ w ɔ́
2715	go up, rise	Yorno_So	úló	ú l ó
2716	go up, rise	Tommo_So	úló	ú l ó
2717	go up, rise	Dogul_Dom	dàmbɛ́	d à m b ɛ́
2718	go up, rise	Tebul_Ure	ìlɛ́	ì l ɛ́
2719	go up, rise	Yanda_Dom	ʔə́lɛ́	ʔ ə́ l ɛ́
2720	go up, rise	Yanda_Dom	ʔə̀làlí	ʔ ə̀ l à l í
2721	go up, rise	Najamba	ìlɛ́	ì l ɛ́
2722	go up, rise	Tiranige	élégó	é l é ɡ ó
2723	go up, rise	Tiranige	ílɔ́	í l ɔ́
2724	go up, rise	Mombo	dígɛ́	d í ɡ ɛ́
2725	go up, rise	Bunoge	ʔɔ́llɛ̀	ʔ ɔ́ l l ɛ̀
2726	go up, rise	Penange	dígɛ́	d í ɡ ɛ́
99	goat	Toro_Tegu	ɛ̀rⁿá	ɛ̀ rⁿ á
100	goat	Bangime	bíìⁿ	b îːⁿ
101	goat	Sangha_So	ɛ̀rⁿɛ́	ɛ̀ rⁿ ɛ́
102	goat	Ben_Tey	bɛ́rìm	b ɛ́ r ì m
103	goat	Ben_Tey	bɛ́rùm	b ɛ́ r ù m
104	goat	Ben_Tey	bɛ́rù	b ɛ́ r ù
105	goat	Bankan_Tey	bɛ́rùm	b ɛ́ r ù m
106	goat	Bankan_Tey	bɛ́rù	b ɛ́ r ù
107	goat	Nanga	bɛ́rî	b ɛ́ r î
108	goat	Nanga	mírⁿê	m í rⁿ ê
109	goat	Nanga	mɛ́rⁿɛ̂	m ɛ́ rⁿ ɛ̂
110	goat	Jamsay_Douentza	bɛ̀rú	b ɛ̀ r ú
111	goat	Jamsay_Douentza	bɛ̀nná:	b ɛ̀ n n áː
112	goat	Jamsay_Douentza	ɛ̀rⁿɛ́	ɛ̀ rⁿ ɛ́
113	goat	Perge_Tegu	ɛ̀rⁿɛ́	ɛ̀ rⁿ ɛ́
114	goat	Gourou	bɛ̀rú	b ɛ̀ r ú
115	goat	Jamsay_Mondoro	bɛ̀rú	b ɛ̀ r ú
116	goat	Togo_Kan	ɛ̀rⁿɛ́	ɛ̀ rⁿ ɛ́
117	goat	Yorno_So	ɛ̀rⁿɛ́	ɛ̀ rⁿ ɛ́
118	goat	Tomo_Kan_Segue	gɛ́	ɡ ɛ́
119	goat	Tomo_Kan_Diangassagou	gɛ́:	ɡ ɛ́ː
120	goat	Tommo_So	ɛ̀nɛ́	ɛ̀ n ɛ́
121	goat	Dogul_Dom	ínàà	í n àː
122	goat	Tebul_Ure	írⁿè:	í rⁿ èː
123	goat	Tebul_Ure	írⁿìmbɔ̀	í rⁿ ì m b ɔ̀
124	goat	Tebul_Ure	ínbɔ̀	í n b ɔ̀
125	goat	Yanda_Dom	ʔə́nɛ́	ʔ ə́ n ɛ́
126	goat	Yanda_Dom	mù	m ù
127	goat	Najamba	ínè	í n è
128	goat	Najamba	ínà:	í n àː
129	goat	Tiranige	ùnà	ù n à
130	goat	Mombo	úná	ú n á
131	goat	Bunoge	kílɔ̀	k í l ɔ̀
132	goat	Penange	úná	ú n á
4519	good	Toro_Tegu	jɛ̀rⁿú	dʒ ɛ̀ rⁿ ú
4520	good	Bangime	ɡáẁⁿ	ɡ á ẁⁿ
4521	good	Ben_Tey	ɛ̀sú	ɛ̀ s ú
4522	good	Ben_Tey	ɛ̀súm	ɛ̀ s ú m
4523	good	Ben_Tey	ɛ̀súyɛ̀	ɛ̀ s ú j ɛ̀
4524	good	Bankan_Tey	ɛ̀súm	ɛ̀ s ú m
4525	good	Bankan_Tey	ɛ̀sú	ɛ̀ s ú
4526	good	Nanga	ɛ̀sí	ɛ̀ s í
4527	good	Jamsay_Douentza	ɛ̀jú	ɛ̀ dʒ ú
4528	good	Perge_Tegu	ɛ̀sú	ɛ̀ s ú
4529	good	Gourou	ɛ̀sú	ɛ̀ s ú
4530	good	Jamsay_Mondoro	ɛ̀jú	ɛ̀ dʒ ú
4531	good	Togo_Kan	sɛ́ⁿ	s ɛ́ⁿ
4532	good	Yorno_So	ɛ̀jú	ɛ̀ dʒ ú
4533	good	Tommo_So	síɛ́	s í ɛ́
4534	good	Tommo_So	dàgáádɛ̀	d à ɡ áː d ɛ̀
4535	good	Dogul_Dom	gɛ̀nɔ́	ɡ ɛ̀ n ɔ́
4536	good	Yanda_Dom	síyɛ́	s í j ɛ́
4537	good	Najamba	nálá:	n á l áː
4538	good	Najamba	nálé:	n á l éː
4539	good	Najamba	nɛ̌yyè	n ɛ̌ j j è
4540	good	Najamba	nɛ̌yŋgò	n ɛ̌ j ŋ ɡ ò
4541	good	Tiranige	mɔ́:	m ɔ́ː
4542	good	Mombo	pɔ́lɔ́	p ɔ́ l ɔ́
4543	good	Ampari	dìyè	d ì j è
4544	good	Bunoge	pɔ̀:lɔ̀	p ɔ̀ː l ɔ̀
4545	good	Penange	pɔ́:lɔ́	p ɔ́ː l ɔ́
161	grass, herbs	Toro_Tegu	sɔ̀lɔ́	s ɔ̀ l ɔ́
162	grass, herbs	Bangime	ɡǔʒéɛ̀	ɡ ǔ ʒ é ɛ̀
